Time,TPS,Latency
7.306251,10603.249613,1.000000
7.307015,10603.509335,1.000000
7.307302,10604.460522,1.000000
7.307435,10605.636890,1.000000
7.307617,10608.109077,1.000000
7.307647,10609.434018,0.000000
7.307698,10610.728516,1.000000
7.307738,10612.039575,1.000000
7.307538,10606.855490,1.000000
7.308383,10612.471303,0.000000
7.308928,10613.047132,1.000000
7.309272,10613.915770,0.000000
7.309553,10614.876358,1.000000
7.309659,10616.089694,1.000000
7.315418,10609.099183,0.000000
7.315498,10610.350974,0.000000
7.316014,10610.969185,1.000000
7.317240,10610.557898,1.000000
7.317435,10611.641618,0.000000
7.317750,10612.551732,1.000000
7.318195,10613.272446,1.000000
7.318350,10614.413786,1.000000
7.319307,10614.393047,1.000000
7.319753,10615.112406,1.000000
7.321467,10613.993070,1.000000
7.321798,10614.879023,1.000000
7.325422,10610.992243,0.000000
7.328148,10608.410623,1.000000
7.328363,10609.462868,0.000000
7.329570,10609.080027,1.000000
7.331054,10608.297071,0.000000
7.336133,10602.315239,1.000000
7.336327,10603.398013,1.000000
7.336620,10604.338839,1.000000
7.337889,10603.866651,1.000000
7.337992,10605.080822,1.000000
7.338086,10606.307303,1.000000
7.338178,10607.537549,1.000000
7.338633,10608.243127,1.000000
7.339097,10608.934346,1.000000
7.339290,10610.018135,1.000000
7.339524,10611.041687,1.000000
7.340052,10611.640721,1.000000
7.340112,10612.917740,1.000000
7.340259,10614.066766,1.000000
7.340499,10615.081499,1.000000
7.341823,10614.529631,0.000000
7.343285,10613.778077,0.000000
7.344582,10613.266212,1.000000
7.348759,10608.593251,1.000000
7.349278,10609.204939,1.000000
7.349521,10610.215639,1.000000
7.349665,10611.368543,1.000000
7.349711,10612.662485,1.000000
7.351598,10611.298988,1.000000
7.353890,10609.350728,1.000000
7.354210,10610.248794,1.000000
7.359167,10604.460535,1.000000
7.359312,10605.610419,1.000000
7.359365,10606.892793,1.000000
7.359917,10607.456218,1.000000
7.359942,10608.779734,1.000000
7.360129,10609.868927,1.000000
7.360237,10611.071175,1.000000
7.360821,10611.587848,1.000000
7.361056,10612.607876,1.000000
7.361106,10613.894523,1.000000
7.361959,10614.022528,1.000000
7.362546,10614.534881,1.000000
7.363318,10614.779612,1.000000
7.363693,10615.597063,1.000000
7.364094,10616.376828,1.000000
7.364564,10617.057935,1.000000
7.364805,10618.068199,1.000000
7.365064,10619.052626,1.000000
7.365605,10619.629362,1.000000
7.366319,10619.958878,1.000000
7.366423,10621.165254,1.000000
7.366627,10622.228661,1.000000
7.366652,10623.550743,0.000000
7.367984,10622.986997,1.000000
7.368401,10623.743137,1.000000
7.369562,10624.782679,1.000000
7.369226,10623.911022,1.000000
7.370836,10624.303794,1.000000
7.372439,10623.349719,1.000000
7.372643,10624.411899,1.000000
7.372924,10625.363291,1.000000
7.376586,10621.444062,0.000000
7.380844,10616.672621,0.000000
7.380897,10617.950637,1.000000
7.381103,10619.009769,0.000000
7.381537,10619.739853,0.000000
7.381634,10620.953936,0.000000
7.383136,10620.148403,0.000000
7.386135,10617.190779,0.000000
7.387058,10617.217481,1.000000
7.387163,10618.419669,1.000000
7.392015,10612.803259,0.000000
7.400730,10601.656147,0.000000
7.403064,10599.665696,0.000000
7.409408,10591.938912,0.000000
7.409471,10593.198774,0.000000
7.410766,10592.697462,0.000000
7.411702,10592.708188,0.000000
7.411732,10594.015002,0.000000
7.415949,10589.339333,0.000000
7.416378,10590.075160,0.000000
7.416708,10590.952212,0.000000
7.417053,10591.807883,0.000000
7.417135,10593.038421,0.000000
7.417266,10594.200132,0.000000
7.417339,10595.444415,0.000000
7.417427,10596.667186,0.000000
7.417705,10597.616861,0.000000
7.427460,10585.044630,0.000000
7.427530,10586.291631,0.000000
7.427663,10587.448865,0.000000
7.427782,10588.625660,0.000000
7.427899,10589.805388,0.000000
7.427984,10591.029516,0.000000
7.428162,10592.121834,1.000000
7.428223,10593.381188,0.000000
7.428286,10594.637193,0.000000
7.428567,10595.583476,0.000000
7.428644,10596.819613,0.000000
7.428716,10598.063035,0.000000
7.428783,10599.313448,0.000000
7.428858,10600.551947,0.000000
7.428994,10601.704023,0.000000
7.429132,10602.854274,0.000000
7.429206,10604.093809,0.000000
7.429285,10605.327252,0.000000
7.429721,10606.051021,0.000000
7.429799,10607.286321,0.000000
7.429866,10608.535993,0.000000
7.429975,10609.725965,0.000000
7.430029,10610.994982,0.000000
7.430183,10612.121513,0.000000
7.430241,10613.383813,0.000000
7.432321,10611.758444,0.000000
7.432611,10612.690777,0.000000
7.438391,10605.788921,0.000000
7.457153,10580.445556,0.000000
7.457674,10581.047356,1.000000
7.459341,10580.023501,1.000000
7.463165,10575.942448,0.000000
7.463636,10576.614224,0.000000
7.463710,10577.849943,0.000000
7.463951,10578.847524,0.000000
7.464038,10580.063916,0.000000
7.464287,10581.050277,0.000000
7.464669,10581.848737,0.000000
7.466589,10580.466785,0.000000
7.466849,10581.437560,0.000000
7.468714,10580.134679,0.000000
7.469293,10580.652818,0.000000
7.473896,10575.474606,0.000000
7.474336,10576.189900,0.000000
7.477770,10572.671260,0.000000
7.478487,10572.993536,0.000000
7.482936,10568.044002,0.000000
7.483266,10568.915283,0.000000
7.484624,10568.333393,1.000000
7.485225,10568.820164,0.000000
7.485815,10569.323211,0.000000
7.486356,10569.895891,0.000000
7.487122,10570.150122,0.000000
7.488009,10570.233668,0.000000
7.488651,10570.662193,0.000000
7.490303,10569.665755,0.000000
7.492873,10567.375687,0.000000
7.492908,10568.660450,0.000000
7.492940,10569.950316,0.000000
7.508545,10549.314499,0.000000
7.514240,10542.650215,0.000000
7.515319,10542.466310,0.000000
7.516442,10542.222439,0.000000
7.519047,10539.899654,0.000000
7.519073,10541.193160,0.000000
7.519121,10542.456336,0.000000
7.519156,10543.737200,0.000000
7.519232,10544.960261,0.000000
7.519283,10548.877721,0.000000
7.519267,10546.240801,0.000000
7.519275,10547.559264,0.000000
7.519393,10550.053357,0.000000
7.519529,10551.193059,0.000000
7.519855,10552.065692,0.000000
7.521107,10551.638852,0.000000
7.521176,10552.870461,0.000000
7.521410,10553.871978,0.000000
7.521459,10555.133571,0.000000
7.521592,10556.275383,0.000000
7.521681,10557.480436,0.000000
7.523802,10555.833165,0.000000
7.524592,10556.053601,0.000000
7.526121,10555.237982,0.000000
7.527841,10554.154610,0.000000
7.527926,10555.363419,0.000000
7.528313,10556.149947,0.000000
7.528404,10557.350711,0.000000
7.528520,10559.843906,0.000000
7.528480,10558.571663,0.000000
7.528928,10560.600451,0.000000
7.529409,10561.253527,0.000000
7.529439,10562.539392,0.000000
7.529505,10563.775908,0.000000
7.532066,10561.511043,0.000000
7.553228,10533.245265,0.000000
7.559304,10526.101750,0.000000
7.562456,10523.036663,0.000000
7.563755,10522.551356,0.000000
7.563930,10523.629912,0.000000
7.563998,10524.857009,0.000000
7.564413,10525.602442,0.000000
7.564684,10526.546721,0.000000
7.564875,10527.603423,0.000000
7.567448,10525.345509,0.000000
7.568029,10525.858707,0.000000
7.568195,10526.947993,0.000000
7.568486,10527.865440,0.000000
7.568889,10528.625567,0.000000
7.569179,10529.543096,0.000000
7.569265,10532.066596,0.000000
7.569280,10533.366276,0.000000
7.569251,10530.764537,0.000000
7.569544,10534.319874,0.000000
7.569622,10535.533323,0.000000
7.569696,10536.750691,0.000000
7.569779,10537.956491,0.000000
7.570176,10538.724769,0.000000
7.571542,10538.144187,0.000000
7.577950,10530.551820,0.000000
7.579098,10530.277400,0.000000
7.579393,10531.186220,0.000000
7.579657,10532.139029,0.000000
7.579731,10533.355166,0.000000
7.580646,10533.402684,0.000000
7.581146,10534.027441,0.000000
7.582702,10533.185071,0.000000
7.582793,10534.376803,0.000000
7.582854,10535.610881,0.000000
7.582929,10536.825546,0.000000
7.583048,10537.979271,0.000000
7.583171,10539.126995,0.000000
7.583239,10540.351071,0.000000
7.583433,10541.400265,0.000000
7.583543,10542.566353,0.000000
7.583596,10543.810498,0.000000
7.585469,10542.525683,0.000000
7.585532,10543.755902,0.000000
7.585592,10544.991198,0.000000
7.586195,10545.470792,0.000000
7.588667,10543.353371,0.000000
7.588693,10544.635519,0.000000
7.588719,10545.916212,0.000000
7.588738,10547.207550,0.000000
7.588760,10548.495985,0.000000
7.589177,10549.233062,0.000000
7.589591,10549.975097,0.000000
7.590146,10550.521690,0.000000
7.590405,10551.479774,0.000000
7.590518,10552.639838,0.000000
7.590603,10553.838971,0.000000
7.594700,10549.462414,0.000000
7.594773,10550.677477,0.000000
7.595408,10551.112109,0.000000
7.595524,10552.267362,0.000000
7.595584,10553.499981,0.000000
7.595639,10554.740918,0.000000
7.595703,10555.968115,0.000000
7.595760,10557.205773,0.000000
7.595826,10558.430611,0.000000
7.595891,10559.656704,0.000000
7.595946,10560.897258,0.000000
7.596007,10562.128465,0.000000
7.596157,10563.235830,0.000000
7.596219,10564.465942,0.000000
7.596630,10565.211616,0.000000
7.596744,10566.368843,0.000000
7.596789,10567.623294,0.000000
7.596967,10568.691426,0.000000
7.597017,10569.938348,0.000000
7.597133,10571.093358,0.000000
7.597173,10572.354212,0.000000
7.597331,10573.450708,0.000000
7.597570,10574.433609,0.000000
7.597897,10575.294542,0.000000
7.598057,10576.387915,0.000000
7.600600,10574.164907,0.000000
7.600660,10575.396993,0.000000
7.601262,10577.190881,0.000000
7.601282,10578.478040,0.000000
7.601248,10575.894906,0.000000
7.601297,10579.774063,0.000000
7.601344,10581.023740,0.000000
7.601355,10582.324273,0.000000
7.601430,10583.534301,0.000000
7.601510,10584.739026,0.000000
7.601535,10586.019971,0.000000
7.601563,10587.295742,0.000000
7.601664,10588.471620,0.000000
7.601702,10589.733546,0.000000
7.601781,10590.939439,0.000000
7.602397,10591.396777,0.000000
7.610484,10581.455501,0.000000
7.619253,10570.589825,0.000000
7.621121,10569.310855,0.000000
7.624317,10566.192644,0.000000
7.624382,10567.414204,0.000000
7.624547,10568.496205,0.000000
7.625369,10568.669450,1.000000
7.626095,10568.974433,1.000000
7.646893,10541.536626,0.000000
7.662309,10521.632578,1.000000
7.662394,10522.820820,1.000000
7.663910,10522.043716,1.000000
7.664603,10522.398143,0.000000
7.666928,10520.510381,0.000000
7.674418,10511.546625,0.000000
7.677939,10508.028603,0.000000
7.678073,10509.147453,0.000000
7.678378,10510.031968,0.000000
7.678658,10510.951319,0.000000
7.678999,10511.787100,0.000000
7.679050,10513.019531,0.000000
7.679736,10513.382002,0.000000
7.679809,10514.585039,0.000000
7.679868,10515.805683,0.000000
7.679912,10517.047420,0.000000
7.679934,10518.319730,0.000000
7.680061,10519.447468,0.000000
7.680105,10520.689609,0.000000
7.680181,10521.888010,0.000000
7.680201,10523.162432,0.000000
7.681801,10522.271485,0.000000
7.686722,10516.836752,0.000000
7.688958,10515.078610,0.000000
7.689047,10516.258363,0.000000
7.689134,10517.438772,0.000000
7.689235,10518.601940,0.000000
7.689263,10519.863867,0.000000
7.689325,10521.078921,0.000000
7.689493,10522.150387,0.000000
7.689604,10523.298101,0.000000
7.689655,10524.529384,0.000000
7.702501,10508.275851,0.000000
7.702672,10509.340477,1.000000
7.730950,10472.192261,0.000000
7.731537,10472.690587,0.000000
7.732952,10472.068783,0.000000
7.733068,10473.203941,0.000000
7.733538,10473.860227,0.000000
7.734238,10474.205564,0.000000
7.743852,10462.493512,0.000000
7.745029,10462.194580,0.000000
7.745520,10462.823055,0.000000
7.745757,10463.793498,0.000000
7.746090,10464.634302,0.000000
7.746226,10465.741302,0.000000
7.746331,10466.891275,0.000000
7.746441,10468.033391,0.000000
7.746521,10469.216301,0.000000
7.746596,10470.404648,0.000000
7.746691,10471.567796,0.000000
7.747085,10472.325929,0.000000
7.747452,10473.120035,0.000000
7.747490,10474.359688,0.000000
7.747647,10475.438148,0.000000
7.747721,10476.628628,0.000000
7.747819,10477.787474,0.000000
7.747878,10478.998136,0.000000
7.748082,10480.012482,0.000000
7.748111,10481.265021,0.000000
7.748142,10482.513718,0.000000
7.748361,10483.507246,0.000000
7.748388,10484.761419,0.000000
7.748467,10485.945775,0.000000
7.748579,10487.083471,0.000000
7.748608,10488.335847,0.000000
7.748757,10489.424529,0.000000
7.750237,10488.710999,0.000000
7.753319,10485.832389,0.000000
7.753419,10486.985774,0.000000
7.753539,10488.114218,0.000000
7.754047,10488.715787,0.000000
7.754283,10489.686740,0.000000
7.754329,10490.913946,0.000000
7.754560,10491.890884,0.000000
7.755240,10492.261224,0.000000
7.755341,10493.413224,0.000000
7.755612,10494.336004,0.000000
7.755759,10495.426801,0.000000
7.755829,10496.621540,0.000000
7.756171,10497.448056,0.000000
7.756199,10498.699225,0.000000
7.756696,10499.315744,0.000000
7.765906,10488.151896,0.000000
7.766067,10489.221330,0.000000
7.766419,10490.034588,0.000000
7.766978,10490.566319,0.000000
7.768469,10489.840291,0.000000
7.770911,10487.830497,0.000000
7.771465,10488.370628,0.000000
7.771864,10489.118183,0.000000
7.772031,10490.179521,0.000000
7.772073,10491.409378,0.000000
7.790942,10467.283114,0.000000
7.792473,10466.510215,0.000000
7.795594,10463.602454,0.000000
7.796072,10464.243764,0.000000
7.796564,10464.866597,0.000000
7.796742,10465.909600,0.000000
7.796958,10466.902492,0.000000
7.797169,10467.901708,0.000000
7.797306,10469.000894,0.000000
7.797541,10469.967670,0.000000
7.797984,10470.655202,0.000000
7.798586,10471.128829,0.000000
7.798682,10472.282926,0.000000
7.798774,10473.441418,0.000000
7.809698,10460.072125,0.000000
7.810140,10460.759930,0.000000
7.810336,10461.778051,0.000000
7.810516,10462.816773,0.000000
7.811170,10463.221481,0.000000
7.811840,10463.604468,0.000000
7.812461,10464.051789,0.000000
7.812666,10465.057693,0.000000
7.812855,10466.084197,0.000000
7.813038,10467.119582,0.000000
7.813226,10468.147718,0.000000
7.815207,10466.772746,0.000000
7.820990,10460.311900,0.000000
7.821251,10461.242237,0.000000
7.821833,10463.020903,0.000000
7.821447,10462.258342,0.000000
7.822211,10463.793810,0.000000
7.822308,10464.941503,0.000000
7.822601,10465.828381,0.000000
7.822633,10467.063854,0.000000
7.822681,10468.278297,0.000000
7.823658,10468.248828,0.000000
7.828688,10462.800630,0.000000
7.829357,10463.183685,0.000000
7.829850,10463.802323,0.000000
7.829957,10464.935808,0.000000
7.831905,10463.610178,0.000000
7.832201,10464.490786,0.000000
7.834350,10462.897590,0.000000
7.834602,10463.837440,0.000000
7.834921,10464.687519,0.000000
7.839257,10460.174822,0.000000
7.840558,10459.714896,0.000000
7.845032,10455.024608,0.000000
7.847018,10453.652307,0.000000
7.847523,10454.254275,0.000000
7.848935,10453.647144,0.000000
7.850143,10453.312428,0.000000
7.851816,10452.359546,0.000000
7.852068,10453.297810,0.000000
7.852364,10454.176269,0.000000
7.852635,10455.089389,0.000000
7.853508,10455.200402,0.000000
7.853669,10456.258695,0.000000
7.853996,10457.096642,0.000000
7.854906,10457.158654,0.000000
7.855546,10457.580127,0.000000
7.855701,10458.646973,0.000000
7.855767,10459.831445,0.000000
7.855848,10460.996866,0.000000
7.855866,10462.245665,0.000000
7.856006,10463.332630,0.000000
7.856033,10464.568578,0.000000
7.856237,10465.569555,0.000000
7.856302,10466.756941,0.000000
7.856409,10467.887346,0.000000
7.856529,10469.000010,0.000000
7.856578,10470.207425,0.000000
7.856804,10471.179254,0.000000
7.856887,10472.341128,0.000000
7.857241,10474.414453,0.000000
7.857233,10473.153016,0.000000
7.859689,10472.424433,0.000000
7.860578,10472.512937,0.000000
7.860670,10473.661858,0.000000
7.860760,10474.813974,0.000000
7.860991,10475.778769,0.000000
7.861069,10478.218452,0.000000
7.861057,10476.962354,0.000000
7.870625,10466.767528,0.000000
7.870788,10467.821232,0.000000
7.871625,10467.977952,0.000000
7.871930,10468.842704,0.000000
7.872458,10469.411592,0.000000
7.872529,10470.586969,0.000000
7.872595,10471.769528,0.000000
7.873025,10472.467698,0.000000
7.873051,10473.703324,0.000000
7.873347,10474.580226,0.000000
7.873483,10475.669160,0.000000
7.873599,10476.785114,0.000000
7.873623,10478.022245,0.000000
7.873704,10479.184503,0.000000
7.873801,10480.326051,0.000000
7.873821,10481.568796,0.000000
7.873996,10482.606068,0.000000
7.874024,10483.839623,0.000000
7.874079,10485.035774,0.000000
7.874254,10486.072989,0.000000
7.874382,10487.172033,0.000000
7.874441,10488.363832,0.000000
7.874574,10489.456152,0.000000
7.874668,10490.601278,0.000000
7.874698,10491.830702,0.000000
7.875054,10492.626630,0.000000
7.875351,10493.500710,0.000000
7.876116,10493.750814,0.000000
7.878304,10492.105470,0.000000
7.878418,10493.223053,0.000000
7.879172,10493.488790,0.000000
7.880174,10493.423225,0.000000
7.880233,10494.613658,0.000000
7.881922,10493.633849,0.000000
7.884149,10491.937628,0.000000
7.884291,10493.017285,0.000000
7.884323,10494.242317,0.000000
7.884787,10494.893188,0.000000
7.885441,10495.291758,0.000000
7.885796,10496.086943,0.000000
7.886166,10496.862591,0.000000
7.886222,10498.056143,0.000000
7.886310,10499.207186,0.000000
7.886547,10500.159100,0.000000
7.887263,10500.473936,0.000000
7.887613,10501.276138,0.000000
7.887922,10502.132302,0.000000
7.888427,10502.727770,0.000000
7.888719,10503.606090,0.000000
7.888730,10504.858853,0.000000
7.889488,10505.117640,0.000000
7.889895,10505.843733,0.000000
7.890017,10506.948544,0.000000
7.890905,10507.033540,0.000000
7.891074,10508.074827,0.000000
7.891395,10508.914758,0.000000
7.891809,10509.631102,0.000000
7.893383,10508.802286,0.000000
7.897920,10504.031774,0.000000
7.899061,10503.779911,0.000000
7.901872,10501.309444,0.000000
7.903690,10500.158787,0.000000
7.903753,10501.340423,0.000000
7.904132,10502.102491,0.000000
7.904305,10503.137435,0.000000
7.904464,10504.190551,0.000000
7.904596,10505.281334,0.000000
7.904667,10506.451220,0.000000
7.904776,10507.572068,0.000000
7.904865,10508.718864,0.000000
7.904940,10509.884136,0.000000
7.904980,10511.095259,0.000000
7.905059,10512.255284,0.000000
7.905154,10513.394394,0.000000
7.905244,10514.539130,0.000000
7.905261,10517.046867,0.000000
7.905255,10515.789535,0.000000
7.905332,10518.217435,0.000000
7.905371,10519.429898,0.000000
7.905424,10520.624993,0.000000
7.905466,10521.833991,0.000000
7.905594,10522.927949,0.000000
7.906470,10523.026899,0.000000
7.906482,10524.276711,0.000000
7.906727,10525.214240,0.000000
7.906816,10526.361719,0.000000
7.907104,10527.241893,0.000000
7.908522,10526.619260,0.000000
7.910862,10524.770113,0.000000
7.910928,10525.945327,0.000000
7.910986,10527.132719,0.000000
7.911045,10528.318707,0.000000
7.911978,10528.340977,0.000000
7.912028,10529.538675,0.000000
7.912241,10530.517860,0.000000
7.918524,10523.425220,0.000000
7.925017,10516.066046,0.000000
7.925129,10517.178908,0.000000
7.931246,10510.328500,0.000000
7.933730,10508.298115,0.000000
7.937519,10504.542004,0.000000
7.944758,10496.229691,1.000000
7.947885,10493.358162,1.000000
7.948130,10494.292973,1.000000
7.948360,10495.247478,1.000000
7.948520,10496.294089,1.000000
7.948552,10497.509098,1.000000
7.948634,10498.659486,1.000000
7.948938,10499.515399,1.000000
7.963743,10481.252784,1.000000
7.964726,10481.214074,1.000000
7.965188,10481.861547,1.000000
7.965922,10482.151289,1.000000
7.966040,10483.251511,1.000000
7.966112,10484.411585,1.000000
7.966182,10485.574708,1.000000
7.966256,10486.732491,1.000000
7.966316,10487.909067,1.000000
7.966425,10489.021440,1.000000
7.966482,10490.200663,1.000000
7.966555,10491.360004,1.000000
7.966626,10492.521686,1.000000
7.966698,10493.683016,1.000000
7.966749,10494.871166,1.000000
7.966865,10495.972514,1.000000
7.966929,10497.143276,1.000000
7.967053,10498.235781,1.000000
7.967119,10499.404301,1.000000
7.967185,10500.571649,1.000000
7.967260,10501.727718,1.000000
7.969470,10500.071390,1.000000
7.969725,10500.989737,1.000000
7.969837,10502.096294,1.000000
7.969969,10503.177451,1.000000
7.970058,10504.314696,1.000000
7.970184,10505.403419,1.000000
7.970399,10506.374790,1.000000
7.970583,10507.387140,1.000000
7.970752,10508.418285,1.000000
7.970961,10509.398460,1.000000
7.971272,10510.242610,1.000000
7.971451,10511.260528,1.000000
7.971567,10512.362029,1.000000
7.971640,10513.520649,1.000000
7.971824,10514.531907,1.000000
7.972042,10515.498765,1.000000
7.972219,10516.520479,1.000000
7.972880,10516.902464,1.000000
7.973259,10517.656691,1.000000
7.973398,10518.726904,1.000000
7.973766,10519.495398,1.000000
7.973871,10520.611963,1.000000
7.973973,10521.731521,1.000000
7.974007,10522.940678,1.000000
7.974080,10524.098517,1.000000
7.974148,10525.262605,1.000000
7.974226,10526.414077,1.000000
7.974246,10527.641658,1.000000
7.974335,10528.777800,1.000000
7.974388,10529.961287,1.000000
7.974615,10530.915692,1.000000
7.974818,10531.902178,1.000000
7.974839,10533.128500,1.000000
7.975096,10534.042033,1.000000
7.975116,10535.270176,1.000000
7.975134,10536.500186,1.000000
7.975156,10537.724959,1.000000
7.975446,10538.596190,1.000000
7.975497,10539.781870,1.000000
7.975684,10540.788893,1.000000
7.975953,10541.686717,1.000000
7.975977,10542.908596,1.000000
7.976067,10544.043604,1.000000
7.976177,10545.152806,1.000000
7.976289,10546.258175,1.000000
7.976554,10547.161698,1.000000
7.976818,10548.065602,1.000000
7.976849,10549.277962,1.000000
7.976948,10550.400484,1.000000
7.977160,10551.374062,1.000000
7.977216,10552.553121,1.000000
7.977267,10553.740267,1.000000
7.977432,10554.775020,1.000000
7.977444,10556.013284,1.000000
7.977874,10556.697130,1.000000
7.977927,10557.880512,1.000000
7.977947,10559.107003,1.000000
7.977979,10560.318155,1.000000
7.978057,10561.468292,1.000000
7.978102,10562.663034,1.000000
7.978125,10563.885514,1.000000
7.978215,10565.020421,1.000000
7.978234,10566.248451,1.000000
7.978286,10567.433095,1.000000
7.978793,10568.013877,1.000000
7.979347,10568.533936,1.000000
7.983469,10564.329371,1.000000
7.984026,10564.844803,1.000000
7.984313,10565.717610,1.000000
7.984401,10566.854264,1.000000
7.991173,10559.150868,1.000000
7.991450,10560.036423,1.000000
7.991679,10560.984303,1.000000
7.991744,10562.149753,1.000000
7.991840,10563.274980,1.000000
7.991878,10564.476245,1.000000
7.991988,10565.581265,1.000000
7.992085,10566.704764,1.000000
7.992118,10567.912201,1.000000
7.992174,10569.088825,1.000000
7.992198,10570.308307,1.000000
7.992338,10571.374292,1.000000
7.997334,10566.020961,1.000000
7.998595,10565.605750,1.000000
7.998902,10566.449585,1.000000
7.999400,10567.042142,1.000000
7.999541,10568.106895,1.000000
7.999782,10569.038171,1.000000
8.000085,10569.887144,1.000000
8.000458,10570.645326,1.000000
8.000539,10571.788331,1.000000
8.006453,10565.227273,1.000000
8.007235,10565.445371,1.000000
8.007287,10566.624795,1.000000
8.014213,10558.741515,1.000000
8.015548,10558.229751,1.000000
8.018377,10555.752501,1.000000
8.018456,10556.895626,1.000000
8.021032,10554.751394,1.000000
8.021702,10555.117155,1.000000
8.022203,10555.704182,1.000000
8.023356,10555.433741,1.000000
8.023440,10556.569690,1.000000
8.023469,10557.777001,1.000000
8.023522,10558.954418,1.000000
8.024795,10558.524842,1.000000
8.024980,10559.527983,1.000000
8.025569,10559.998266,1.000000
8.025681,10561.097228,1.000000
8.025730,10562.279179,1.000000
8.028907,10559.345400,1.000000
8.041575,10543.954387,1.000000
8.041882,10544.795414,1.000000
8.041980,10545.910117,1.000000
8.046199,10541.623824,1.000000
8.047526,10541.127194,1.000000
8.057104,10529.837471,1.000000
8.057490,10530.575093,1.000000
8.057763,10531.458536,1.000000
8.057840,10532.599524,1.000000
8.058328,10533.202366,1.000000
8.062603,10528.857250,1.000000
8.068979,10521.777291,1.000000
8.069696,10522.081788,1.000000
8.069723,10523.285946,1.000000
8.070779,10523.148092,1.000000
8.072478,10522.171482,1.000000
8.073117,10522.578021,1.000000
8.080204,10514.585475,1.000000
8.082669,10512.616563,1.000000
8.082911,10513.539159,1.000000
8.083053,10514.591129,1.000000
8.087178,10510.464945,1.000000
8.087583,10511.175133,1.000000
8.088124,10511.708331,1.000000
8.088364,10512.632823,1.000000
8.088921,10513.145078,1.000000
8.089024,10514.247454,1.000000
8.089617,10514.713305,1.000000
8.091497,10513.506261,1.000000
8.094327,10511.064855,1.000000
8.105308,10498.059451,1.000000
8.105346,10499.243663,1.000000
8.105402,10500.404005,1.000000
8.106743,10499.901239,1.000000
8.106853,10500.992779,1.000000
8.106885,10502.184416,1.000000
8.106943,10503.342736,1.000000
8.113597,10495.961878,1.000000
8.114686,10495.784779,1.000000
8.114759,10496.923545,1.000000
8.114860,10498.025042,1.000000
8.114895,10499.212227,1.000000
8.114918,10500.414390,1.000000
8.114965,10501.586243,1.000000
8.115128,10502.606929,1.000000
8.116035,10502.665995,1.000000
8.117243,10502.333758,1.000000
8.118195,10502.335163,1.000000
8.118320,10503.404860,1.000000
8.118992,10503.766376,1.000000
8.135683,10483.446541,1.000000
8.149406,10467.020541,1.000000
8.160591,10453.899510,1.000000
8.160687,10455.002080,1.000000
8.162642,10453.722766,1.000000
8.164519,10452.544137,1.000000
8.166874,10450.754553,1.000000
8.169321,10448.848382,1.000000
8.169408,10449.961239,1.000000
8.170500,10449.789247,1.000000
8.176042,10443.929163,1.000000
8.179403,10440.859696,0.000000
8.180000,10441.319761,0.000000
8.180113,10442.397896,0.000000
8.185503,10436.743498,1.000000
8.191936,10429.769247,1.000000
8.192274,10430.559700,1.000000
8.192339,10431.697383,1.000000
8.193885,10430.948837,1.000000
8.194669,10431.171830,1.000000
8.195598,10431.210064,0.000000
8.196643,10431.099075,0.000000
8.198490,10429.969898,0.000000
8.198749,10430.859317,0.000000
8.198965,10431.803972,0.000000
8.199192,10432.735906,0.000000
8.200331,10432.505871,0.000000
8.200971,10432.911197,0.000000
8.201260,10433.762140,0.000000
8.201932,10434.126771,0.000000
8.204052,10432.649039,0.000000
8.204370,10433.463587,0.000000
8.204802,10434.133731,0.000000
8.206818,10432.788667,0.000000
8.207073,10433.683609,0.000000
8.207302,10434.610598,0.000000
8.207855,10435.126023,0.000000
8.208199,10435.906564,0.000000
8.208225,10437.092274,0.000000
8.208260,10438.265473,0.000000
8.208384,10440.544585,0.000000
8.208324,10439.402680,0.000000
8.208462,10441.664055,0.000000
8.208655,10442.636036,0.000000
8.208757,10443.725074,0.000000
8.209470,10444.036556,0.000000
8.209630,10445.051037,0.000000
8.209966,10445.841278,0.000000
8.214427,10441.385201,0.000000
8.215500,10441.238697,0.000000
8.215598,10442.331345,0.000000
8.215669,10443.459031,0.000000
8.215743,10444.581611,0.000000
8.216074,10445.378805,0.000000
8.216147,10446.502796,0.000000
8.216509,10447.259344,0.000000
8.216559,10448.412824,0.000000
8.218434,10447.245259,0.000000
8.218507,10448.369546,0.000000
8.221627,10445.620936,0.000000
8.222033,10446.321434,0.000000
8.222657,10446.745313,0.000000
8.223052,10447.459273,0.000000
8.224013,10447.453667,0.000000
8.224127,10448.525311,0.000000
8.224203,10449.644838,0.000000
8.224253,10450.796748,0.000000
8.228997,10445.988106,0.000000
8.229233,10446.902549,0.000000
8.229333,10447.990767,0.000000
8.229525,10448.962146,0.000000
8.229929,10449.664399,0.000000
8.230140,10450.612019,0.000000
8.230206,10451.742932,0.000000
8.230264,10452.884198,0.000000
8.232450,10451.323196,0.000000
8.232525,10452.443047,0.000000
8.232634,10453.519123,0.000000
8.232685,10454.669829,0.000000
8.232863,10455.658224,0.000000
8.232915,10456.806663,0.000000
8.232972,10457.948525,0.000000
8.234410,10457.336743,0.000000
8.234517,10458.416001,0.000000
8.234750,10459.333762,0.000000
8.235099,10460.105501,0.000000
8.235302,10461.061892,0.000000
8.235834,10461.600305,0.000000
8.236372,10462.130021,0.000000
8.236863,10462.721539,0.000000
8.236953,10463.821207,0.000000
8.237066,10464.891790,0.000000
